Sale_ID,Product_ID,Store_ID,Sale_Date,Quantity_Sold,Revenue
92018306,P002,S104,2028-11-27,204,17763
94454e9b,P004,S104,2028-11-28,153,14624
25451a8c,P002,S102,2028-11-29,487,19047
2ea04e6b,P004,S102,2028-11-30,28,34988
d3d7a5eb,P005,S104,2028-12-01,184,8827
98bd43f5,P002,S103,2028-12-02,345,2283
1b78573f,P003,S102,2028-12-03,66,42679
8b1606ef,P001,S104,2028-12-04,124,14529
6960c4ad,P005,S102,2028-12-05,271,18058
86034899,P003,S103,2028-12-06,450,22027
09f5ed26,P002,S104,2028-12-07,478,28886
65940558,P002,S104,2028-12-08,498,42921
dd03b449,P003,S101,2028-12-09,113,31220
3071ee08,P004,S102,2028-12-10,15,43119
56389c6c,P002,S103,2028-12-11,203,1494
8ccdf143,P004,S103,2028-12-12,477,36395
2b5961b3,P004,S103,2028-12-13,447,23359
6cc94354,P004,S103,2028-12-14,252,38856
bcda2f61,P004,S104,2028-12-15,27,22335
f0b9db61,P004,S101,2028-12-16,84,12683
bc2453ef,P005,S102,2028-12-17,385,32362
94a3d37a,P002,S101,2028-12-18,391,22511
ed015f97,P005,S103,2028-12-19,45,34097
b8cc095b,P001,S104,2028-12-20,250,30904
0eddbc5c,P005,S101,2028-12-21,72,38204
0ec07271,P002,S104,2028-12-22,190,34563
2e15ca00,P004,S104,2028-12-23,291,13762
3ae1ff96,P001,S104,2028-12-24,191,34399
15912919,P005,S101,2028-12-25,444,7977
fcd7ecb3,P005,S102,2028-12-26,308,33929
07fed4bc,P003,S104,2028-12-27,113,33204
0f7a1670,P004,S102,2028-12-28,344,1352
ccf79338,P002,S103,2028-12-29,207,36209
b7d5980c,P003,S102,2028-12-30,448,8264
37af32c8,P002,S102,2028-12-31,96,18198
8bd8250d,P002,S103,2029-01-01,59,13616
ff59e470,P001,S101,2029-01-02,108,49447
a76123f3,P002,S104,2029-01-03,265,34257
b30bf185,P001,S102,2029-01-04,432,25302
3a306d13,P003,S102,2029-01-05,131,44129
0901438f,P001,S103,2029-01-06,111,33106
dc06342e,P003,S104,2029-01-07,54,43776
068a5c23,P003,S101,2029-01-08,221,4211
17bdcaa2,P003,S103,2029-01-09,26,39557
2d0eca23,P002,S103,2029-01-10,384,5848
9f0ebaca,P004,S103,2029-01-11,123,3309
2ea34626,P005,S102,2029-01-12,241,33635
19274b15,P005,S101,2029-01-13,233,16800
3d7ebdfb,P001,S104,2029-01-14,309,26014
bc9d2d4f,P001,S103,2029-01-15,90,43681
0f45fec9,P004,S101,2029-01-16,468,24442
29027c76,P004,S101,2029-01-17,471,40287
9ae41da7,P005,S102,2029-01-18,325,25477
a43ea5fd,P003,S102,2029-01-19,105,24057
f96290c3,P005,S104,2029-01-20,430,5189
8cadcd9d,P004,S103,2029-01-21,461,42129
689150d3,P002,S101,2029-01-22,224,41033
98363934,P003,S104,2029-01-23,69,40297
43a39bf8,P005,S102,2029-01-24,403,41175
70fbacec,P003,S104,2029-01-25,380,45586
abca8aae,P004,S101,2029-01-26,99,30568
929ad7fe,P004,S103,2029-01-27,122,13414
2149a2a3,P003,S104,2029-01-28,63,42694
6049b8e1,P004,S102,2029-01-29,494,17648
8250f26d,P005,S104,2029-01-30,218,46457
fdbf4ccb,P001,S101,2029-01-31,216,2257
9fc320ef,P004,S102,2029-02-01,384,2958
39c87d81,P003,S101,2029-02-02,296,36424
eb8ddd73,P001,S102,2029-02-03,40,13621
16facb51,P001,S102,2029-02-04,26,42775
a89ecce3,P005,S101,2029-02-05,211,44440
3b5e8893,P002,S101,2029-02-06,83,42141
f4ed2dee,P003,S102,2029-02-07,76,49491
201d98eb,P001,S101,2029-02-08,73,32718
c01684ba,P002,S103,2029-02-09,17,1552
3dc5aa25,P001,S103,2029-02-10,440,15883
794d6d92,P003,S101,2029-02-11,344,10171
9dc18f14,P005,S104,2029-02-12,360,10593
a00704fa,P001,S104,2029-02-13,201,16829
7071ba1e,P003,S101,2029-02-14,76,1796
a7a97754,P004,S104,2029-02-15,331,43033
df267cc2,P002,S101,2029-02-16,235,12996
340c98da,P003,S103,2029-02-17,114,4290
94e191b4,P005,S102,2029-02-18,328,33158
868b92f5,P004,S101,2029-02-19,262,16514
af60e595,P003,S101,2029-02-20,485,13042
ec9c4d0e,P004,S101,2029-02-21,300,14810
61b9b0e0,P002,S104,2029-02-22,121,43138
f6c07caa,P003,S101,2029-02-23,202,30648
a48d0d75,P002,S104,2029-02-24,123,47150
be16c919,P005,S103,2029-02-25,193,45051
d08f49fa,P005,S104,2029-02-26,333,37056
430b1c48,P005,S104,2029-02-27,453,7884
8fbfb922,P005,S102,2029-02-28,451,3699
390c33ed,P001,S103,2029-03-01,498,6679
c0602f11,P005,S102,2029-03-02,242,28188
4bbc119a,P002,S101,2029-03-03,415,21261
4565a826,P001,S104,2029-03-04,279,27919
d6b2653e,P001,S104,2029-03-05,324,31504
011aff16,P001,S104,2029-03-06,497,1793
63e3b0c7,P002,S101,2029-03-07,154,44950
4ee2e0c2,P004,S103,2029-03-08,208,22286
e6658daa,P004,S103,2029-03-09,435,16117
f8adcdf7,P001,S101,2029-03-10,159,47444
db774a03,P002,S102,2029-03-11,212,27446
fecab35f,P004,S102,2029-03-12,280,22313
579d09a0,P003,S102,2029-03-13,402,2020
ee3e2d59,P004,S104,2029-03-14,236,15373
8834b204,P002,S102,2029-03-15,363,32315
56c46064,P002,S101,2029-03-16,175,3453
ba714001,P005,S102,2029-03-17,272,21313
fdcfefb8,P004,S101,2029-03-18,447,47126
c6b46eb4,P001,S104,2029-03-19,399,34225
8b87bfac,P005,S102,2029-03-20,17,42609
93a3b97d,P001,S104,2029-03-21,222,11649
117fc9d1,P004,S103,2029-03-22,388,30749
f943c37d,P004,S104,2029-03-23,282,9894
df3fdf23,P004,S102,2029-03-24,178,35726
e8a9a4ac,P002,S102,2029-03-25,379,9844
278197f7,P004,S104,2029-03-26,241,19316
debf7a67,P005,S104,2029-03-27,24,21760
160291c8,P003,S103,2029-03-28,39,40756
b3a227f6,P004,S103,2029-03-29,439,40444
6bba6cb9,P001,S102,2029-03-30,387,28115
23527232,P002,S102,2029-03-31,352,43824
c61b6fd1,P002,S103,2029-04-01,224,46324
453bda12,P001,S101,2029-04-02,476,34371
cc52e346,P005,S101,2029-04-03,285,15055
74056a66,P003,S103,2029-04-04,236,12368
385f6f24,P003,S103,2029-04-05,382,17675
3e60c9d8,P002,S104,2029-04-06,311,42225
7d0663e7,P005,S102,2029-04-07,379,46133
cc8401c4,P005,S103,2029-04-08,66,3474
9bc06eaf,P005,S104,2029-04-09,486,2406
b178c333,P002,S103,2029-04-10,391,2750
775794f6,P004,S103,2029-04-11,138,48726
a599df82,P001,S101,2029-04-12,10,31044
588adb62,P005,S104,2029-04-13,355,31286
f79914c4,P003,S104,2029-04-14,465,8831
5df46259,P002,S101,2029-04-15,52,8944
198e06cd,P001,S103,2029-04-16,435,47030
0a3d12ee,P004,S104,2029-04-17,112,30670
ae845835,P005,S104,2029-04-18,224,34089
2e578d20,P002,S101,2029-04-19,144,46861
69fd8bbb,P003,S104,2029-04-20,293,13871
6a4a9b55,P003,S101,2029-04-21,100,28107
8bc3b5e2,P005,S101,2029-04-22,215,20258
b2a8b1e8,P005,S104,2029-04-23,77,27616
197ba166,P003,S102,2029-04-24,393,33149
75dbc3b9,P005,S104,2029-04-25,18,28058
5bfb731b,P005,S101,2029-04-26,441,8678
16bfb44c,P003,S104,2029-04-27,461,32522
c6899786,P005,S102,2029-04-28,227,5037
7490505c,P002,S101,2029-04-29,448,35264
8e86a150,P002,S103,2029-04-30,48,2429
1a0c6574,P005,S101,2029-05-01,377,47343
39ef2ac1,P004,S103,2029-05-02,176,23244
1e054c13,P004,S104,2029-05-03,195,42804
8280b38b,P003,S103,2029-05-04,464,2210
975524ea,P004,S103,2029-05-05,429,49272
4b311381,P003,S101,2029-05-06,281,13293
e4a6cd36,P005,S101,2029-05-07,331,44884
65f96925,P005,S103,2029-05-08,379,25435
508e8c1b,P004,S104,2029-05-09,202,1696
6f03d4d5,P003,S101,2029-05-10,73,47376
b662629d,P005,S103,2029-05-11,476,11867
da76b21b,P004,S103,2029-05-12,296,2384
513f9420,P005,S102,2029-05-13,193,21859
cd1af906,P002,S102,2029-05-14,74,23742
37b6dfac,P003,S102,2029-05-15,15,49931
8fb19689,P005,S102,2029-05-16,387,22622
09dcb785,P001,S103,2029-05-17,210,35483
2ccfc9c7,P002,S101,2029-05-18,189,36271
bf01d497,P002,S101,2029-05-19,439,34607
4f33f78f,P005,S104,2029-05-20,481,26926
805f467d,P005,S101,2029-05-21,328,11948
89b24eae,P002,S103,2029-05-22,208,46920
823761d5,P002,S102,2029-05-23,495,24339
f4590775,P005,S101,2029-05-24,351,19195
844616eb,P003,S104,2029-05-25,464,26950
afe80ead,P003,S101,2029-05-26,375,46657
d9a35f24,P004,S102,2029-05-27,77,31897
3a0e4436,P005,S103,2029-05-28,101,49034
7ded580b,P002,S102,2029-05-29,363,27610
cdf501e1,P003,S104,2029-05-30,221,31232
367c9b6b,P001,S101,2029-05-31,495,28111
a079ed5a,P002,S103,2029-06-01,155,34722
53a47c03,P001,S104,2029-06-02,479,35487
2b495326,P004,S101,2029-06-03,208,14438
6e746b0a,P002,S101,2029-06-04,489,39747
784bd485,P003,S104,2029-06-05,378,49705
08934906,P003,S102,2029-06-06,439,7299
2be25d4c,P003,S104,2029-06-07,305,32400
1dd5e7c9,P005,S104,2029-06-08,93,34877
49075223,P001,S101,2029-06-09,110,13284
ca688fb6,P004,S101,2029-06-10,492,17542
fb27680c,P001,S103,2029-06-11,132,13125
d2094138,P001,S104,2029-06-12,360,49609
67c7985c,P005,S101,2029-06-13,135,4388
4dc0a12e,P002,S101,2029-06-14,424,2880
2a1ce1bc,P003,S101,2029-06-15,358,17015
32fc14cf,P005,S104,2029-06-16,469,10722
c299966f,P002,S103,2029-06-17,367,2329
c7294b53,P005,S101,2029-06-18,72,26672
7a0cdca0,P001,S101,2029-06-19,10,28944
ad9efbc3,P002,S104,2029-06-20,474,42959
65e292cd,P004,S101,2029-06-21,77,27131
f2f18df0,P002,S101,2029-06-22,78,25819
4926e476,P003,S101,2029-06-23,147,30796
c16d678c,P005,S102,2029-06-24,144,23957
3c3c1a1d,P001,S103,2029-06-25,55,39950
3041724b,P001,S103,2029-06-26,253,15519
96bb24eb,P003,S102,2029-06-27,460,18435
843bb579,P002,S103,2029-06-28,112,21207
4ba264d5,P001,S101,2029-06-29,65,36009
cbd2fb64,P001,S104,2029-06-30,82,19871
984f7302,P005,S103,2029-07-01,46,26095
d76f505b,P003,S104,2029-07-02,273,22628
f13f3afd,P001,S104,2029-07-03,19,1434
845562f7,P003,S104,2029-07-04,188,36996
e768c67c,P003,S102,2029-07-05,308,18611
b2d9f848,P004,S101,2029-07-06,254,29437
12171182,P002,S103,2029-07-07,93,28914
12227358,P003,S104,2029-07-08,261,38919
ca7b4854,P002,S103,2029-07-09,342,29971
86aa40ab,P004,S101,2029-07-10,178,43636
5dfe897c,P001,S104,2029-07-11,410,12481
14d1f101,P003,S101,2029-07-12,236,2240
83922858,P003,S101,2029-07-13,172,43334
9f4d6ee7,P002,S104,2029-07-14,252,30121
7030e220,P001,S104,2029-07-15,407,18978
4c211faf,P001,S104,2029-07-16,152,17888
557a2462,P001,S104,2029-07-17,465,6375
51bb75b6,P005,S104,2029-07-18,257,40424
8141813b,P005,S103,2029-07-19,403,1747
37a5e828,P005,S104,2029-07-20,365,43805
af097042,P005,S104,2029-07-21,133,43848
0283a0aa,P001,S102,2029-07-22,465,19328
201e7bb5,P003,S103,2029-07-23,265,36131
26019016,P003,S104,2029-07-24,304,46716
a705c272,P001,S104,2029-07-25,94,22942
8dc318d3,P005,S101,2029-07-26,237,38079
cc4356d6,P002,S103,2029-07-27,31,1396
d5031692,P004,S102,2029-07-28,158,25712
00d79fa1,P003,S103,2029-07-29,142,18023
a7555a62,P004,S102,2029-07-30,183,24504
283eee93,P003,S101,2029-07-31,442,49726
cff9858d,P002,S104,2029-08-01,93,22918
b8a34d00,P005,S104,2029-08-02,148,43721
ab3e71a6,P001,S101,2029-08-03,98,3584
1fe830d8,P004,S102,2029-08-04,380,44726
6f3463f0,P004,S102,2029-08-05,334,9066
55642b62,P002,S104,2029-08-06,205,15416
e62d738d,P001,S103,2029-08-07,33,12240
32b2ab88,P004,S102,2029-08-08,404,32764
04c0431e,P004,S104,2029-08-09,434,38842
7bd7bf6f,P003,S104,2029-08-10,448,26443
1f1efe4e,P004,S104,2029-08-11,134,45514
6f20f51c,P004,S102,2029-08-12,221,17651
82da6199,P004,S104,2029-08-13,352,26051
b59f092d,P002,S103,2029-08-14,143,39865
9cfac55e,P001,S104,2029-08-15,373,7482
ad672657,P003,S103,2029-08-16,13,17573
58822b38,P003,S103,2029-08-17,135,31220
c2ef1494,P004,S102,2029-08-18,245,5217
66d7ef4e,P002,S101,2029-08-19,381,32294
dc201d62,P001,S101,2029-08-20,274,30934
8bc6a060,P002,S102,2029-08-21,416,39227
a7b71add,P005,S103,2029-08-22,216,10353
9bcae2ec,P001,S101,2029-08-23,86,7085
87a40fe2,P005,S102,2029-08-24,458,12463
7f6adc89,P002,S101,2029-08-25,450,8172
bff866ee,P005,S104,2029-08-26,31,13370
c80ef911,P004,S101,2029-08-27,179,14767
728895fd,P002,S101,2029-08-28,499,14161
5b6110b4,P003,S103,2029-08-29,16,24430
a9560377,P005,S103,2029-08-30,478,14404
51454d81,P001,S101,2029-08-31,68,9497
8f4a75e9,P004,S103,2029-09-01,321,18466
6da29053,P003,S102,2029-09-02,183,6777
0c4f26fc,P004,S104,2029-09-03,58,10573
af5b0fe7,P005,S104,2029-09-04,362,48964
7a238369,P001,S101,2029-09-05,443,45633
398efc91,P001,S104,2029-09-06,23,13769
f9ff3ac4,P004,S103,2029-09-07,366,24239
5780bad4,P005,S102,2029-09-08,232,9712
eaa398a8,P003,S101,2029-09-09,167,8394
bc40e6e8,P002,S103,2029-09-10,497,1869
395cd9e5,P005,S102,2029-09-11,124,10494
d825a5e2,P003,S103,2029-09-12,304,14977
71fa131a,P001,S103,2029-09-13,206,8510
cdc69617,P001,S103,2029-09-14,304,14823
76005f16,P003,S103,2029-09-15,283,38713
9f93c0e4,P002,S102,2029-09-16,409,11646
c6ede7ec,P004,S102,2029-09-17,466,37589
3b3ae910,P001,S103,2029-09-18,227,21267
dad92408,P001,S102,2029-09-19,466,1135
4baedf6a,P004,S104,2029-09-20,162,43453
9e2ef404,P003,S102,2029-09-21,481,32109
b651f506,P001,S104,2029-09-22,291,37096
95c780be,P002,S102,2029-09-23,488,17315
7e1ceb54,P004,S103,2029-09-24,189,5593
b6dc1d39,P005,S101,2029-09-25,385,32379
fbda4fbd,P004,S103,2029-09-26,427,41542
c630ab98,P003,S103,2029-09-27,385,9291
8968f239,P004,S101,2029-09-28,289,9550
e5b6ae5f,P004,S101,2029-09-29,112,14529
73f6efb5,P003,S103,2029-09-30,357,20970
3c108c1b,P002,S103,2029-10-01,445,41360
af0df7b3,P003,S103,2029-10-02,19,5009
a4a3a137,P001,S103,2029-10-03,145,23163
b94ca84b,P002,S102,2029-10-04,435,8889
16b0674e,P002,S104,2029-10-05,187,38270
f2ae583e,P001,S102,2029-10-06,113,4821
3e7880cb,P002,S101,2029-10-07,163,9534
a70f3a5c,P002,S104,2029-10-08,412,19803
447d3ec5,P001,S103,2029-10-09,258,2338
990366d2,P004,S102,2029-10-10,46,21981
06ce4371,P003,S102,2029-10-11,137,28493
29cbb373,P005,S104,2029-10-12,213,5946
43d71aca,P005,S102,2029-10-13,274,2293
263997c7,P005,S104,2029-10-14,405,27390
335b8d89,P001,S103,2029-10-15,172,39092
d943397b,P005,S103,2029-10-16,342,38963
a05e7f6c,P005,S101,2029-10-17,398,14031
61fba603,P001,S103,2029-10-18,448,41389
bb7ff7c3,P001,S104,2029-10-19,23,10057
44222fa4,P005,S103,2029-10-20,82,7396
19f9fd21,P004,S102,2029-10-21,443,16333
e31af8c7,P001,S104,2029-10-22,278,40278
1d896520,P001,S103,2029-10-23,416,48429
5d999d73,P001,S101,2029-10-24,468,18237
2a4bddc7,P002,S103,2029-10-25,235,48593
358d41d1,P002,S101,2029-10-26,252,34026
004d4f47,P001,S101,2029-10-27,264,3855
588a7f4a,P003,S101,2029-10-28,337,42157
02642b55,P005,S102,2029-10-29,412,14843
70c7a5a0,P003,S101,2029-10-30,354,36243
b93fa3f8,P001,S101,2029-10-31,332,8852
1abe0402,P001,S103,2029-11-01,494,11448
11e6de6e,P005,S102,2029-11-02,365,4832
3cdf83c9,P005,S104,2029-11-03,423,26943
fabc6b8a,P004,S101,2029-11-04,396,23993
5b36a6d1,P001,S103,2029-11-05,498,42978
3ac6e14f,P001,S103,2029-11-06,211,31686
cd48560c,P003,S103,2029-11-07,136,1363
98eecd8c,P005,S103,2029-11-08,208,19068
6cfe4a94,P001,S101,2029-11-09,207,27007
3915f6de,P004,S104,2029-11-10,394,11837
1f7b38bf,P004,S102,2029-11-11,279,14559
8fb53bd2,P004,S104,2029-11-12,184,9244
72f33201,P003,S104,2029-11-13,415,36885
3424581c,P002,S101,2029-11-14,221,39182
ec3e2716,P004,S102,2029-11-15,416,3131
cea23d41,P005,S102,2029-11-16,456,24367
d489ddcd,P001,S104,2029-11-17,311,14602
ee31832b,P003,S102,2029-11-18,290,44267
6bad2fc9,P005,S101,2029-11-19,274,26293
5dcacc3e,P001,S101,2029-11-20,96,19606
3071a6b4,P001,S101,2029-11-21,497,32465
436f91c1,P002,S104,2029-11-22,403,36057
875254c8,P003,S101,2029-11-23,303,7483
39be9739,P001,S102,2029-11-24,216,30219
3f2fcf41,P001,S104,2029-11-25,96,33143
7508d3d8,P002,S102,2029-11-26,417,19982
8dadbe13,P003,S101,2029-11-27,312,16509
b8654c9a,P002,S102,2029-11-28,332,6576
9ee28298,P005,S102,2029-11-29,78,48660
36bd015f,P004,S101,2029-11-30,435,9441
ca26ca54,P002,S104,2029-12-01,461,16556
753e782b,P002,S103,2029-12-02,66,11070
2d8c5e1f,P004,S104,2029-12-03,87,18787
10222780,P002,S104,2029-12-04,76,36989
a43258a6,P002,S102,2029-12-05,442,14424
5b71346d,P003,S104,2029-12-06,335,35284
f01aa882,P001,S104,2029-12-07,242,26329
3a3462ea,P001,S101,2029-12-08,433,10084
e21de7cf,P005,S103,2029-12-09,253,17599
4c542b09,P001,S101,2029-12-10,344,34918
e35d4b43,P004,S103,2029-12-11,315,16502
6637c01b,P004,S104,2029-12-12,126,26323
de7caf61,P004,S104,2029-12-13,385,41756
26baae94,P005,S104,2029-12-14,394,17449
41c95eb0,P002,S101,2029-12-15,177,45684
654abbee,P004,S101,2029-12-16,49,22247
4a9816d2,P002,S101,2029-12-17,14,18411
f7c53ed3,P004,S104,2029-12-18,180,37096
3004bae7,P001,S101,2029-12-19,35,22081
f556c849,P005,S101,2029-12-20,125,32250
b219d665,P005,S101,2029-12-21,13,18415
0829f0ac,P003,S102,2029-12-22,137,14161
79aa3d3c,P001,S103,2029-12-23,28,8037
5cd62afc,P004,S102,2029-12-24,75,2943
ff855c20,P002,S103,2029-12-25,313,12361
d8780f4d,P003,S104,2029-12-26,437,26747
586cc3bf,P002,S101,2029-12-27,454,43231
ae3a79c6,P003,S103,2029-12-28,34,30937
bcdef2ed,P002,S102,2029-12-29,186,31029
2019e7b2,P003,S104,2029-12-30,194,24200
3998f1eb,P003,S102,2029-12-31,373,21213
121f3437,P005,S101,2030-01-01,252,34141
5b8071c9,P004,S101,2030-01-02,104,23399
dae6ebf1,P005,S102,2030-01-03,399,45669
f55b6374,P001,S103,2030-01-04,128,24670
c00b9c91,P001,S103,2030-01-05,163,8356
7a45a3e4,P005,S104,2030-01-06,39,4664
40e556a2,P003,S102,2030-01-07,424,21327
d587f817,P004,S101,2030-01-08,317,19235
e1eef816,P003,S103,2030-01-09,489,44812
d2f5b2cf,P005,S102,2030-01-10,100,7991
fc4bfb1b,P001,S104,2030-01-11,394,11688
a345f1d3,P003,S104,2030-01-12,493,25448
791a7809,P002,S101,2030-01-13,219,46514
34d09106,P004,S104,2030-01-14,281,27813
c359de9e,P004,S103,2030-01-15,287,30689
4af4da81,P005,S103,2030-01-16,437,22561
679aaa1d,P002,S102,2030-01-17,297,17942
f74bff56,P005,S103,2030-01-18,464,46678
64099a9d,P003,S102,2030-01-19,198,31401
ebec98ce,P002,S102,2030-01-20,192,46392
74ce79bf,P001,S102,2030-01-21,80,32020
82e44158,P002,S102,2030-01-22,485,30894
884113e7,P004,S104,2030-01-23,209,32224
599f1777,P005,S104,2030-01-24,53,12585
0c504433,P004,S103,2030-01-25,260,27666
9a942776,P005,S101,2030-01-26,233,9904
8ee57d2d,P004,S101,2030-01-27,124,42506
c3143d9e,P001,S102,2030-01-28,358,43755
ccdb0e4a,P002,S103,2030-01-29,418,16026
11980663,P002,S103,2030-01-30,210,2672
d3ae563b,P004,S102,2030-01-31,151,26343
594369fc,P004,S104,2030-02-01,473,14396
4a206ef4,P001,S104,2030-02-02,281,32639
e1370601,P005,S101,2030-02-03,407,23355
a7f534a7,P004,S101,2030-02-04,285,42250
5f2751ee,P004,S103,2030-02-05,293,27525
84f93726,P005,S103,2030-02-06,453,16664
34380ed0,P004,S101,2030-02-07,455,44009
1ef82fd9,P002,S103,2030-02-08,227,47649
c3013360,P002,S104,2030-02-09,156,32739
c41537cd,P001,S104,2030-02-10,273,26548
f0e8148d,P004,S103,2030-02-11,466,36557
d405b98b,P001,S101,2030-02-12,146,45151
da039a4b,P005,S104,2030-02-13,202,21313
dd79e36c,P002,S102,2030-02-14,98,44967
cadd2082,P002,S101,2030-02-15,448,7513
62ac689e,P002,S102,2030-02-16,384,19801
44653a60,P001,S104,2030-02-17,341,14129
8b951389,P005,S103,2030-02-18,431,9149
19239943,P002,S101,2030-02-19,486,3503
fb4af379,P004,S102,2030-02-20,226,17729
7a9cc306,P005,S104,2030-02-21,252,33222
3f6e12ca,P001,S101,2030-02-22,443,29256
aa0d7fc6,P004,S101,2030-02-23,182,39887
665cd164,P003,S101,2030-02-24,375,17257
8f4f4972,P002,S103,2030-02-25,453,44741
7bd77739,P001,S102,2030-02-26,35,36564
bd08d3b1,P001,S104,2030-02-27,343,8514
e67a3440,P003,S101,2030-02-28,93,13019
e41e499e,P004,S104,2030-03-01,390,32675
f11ee707,P003,S101,2030-03-02,357,4966
4b05e8e5,P004,S102,2030-03-03,362,21739
69f4794e,P002,S102,2030-03-04,275,48644
157b6b2e,P005,S102,2030-03-05,273,17269
835b7a64,P001,S104,2030-03-06,76,43738
98cc8673,P005,S104,2030-03-07,254,44948
33a0c2b9,P004,S104,2030-03-08,250,25191
b07e9412,P004,S101,2030-03-09,27,1565
420faa49,P002,S104,2030-03-10,223,10084
0d19bb3d,P004,S103,2030-03-11,298,29127
1250ef82,P004,S101,2030-03-12,320,40643
6e954ac4,P002,S103,2030-03-13,367,17534
3775f45a,P001,S101,2030-03-14,115,5099
308a54df,P005,S103,2030-03-15,181,29316
76435c3c,P004,S103,2030-03-16,202,22360
90ad602e,P003,S101,2030-03-17,92,36785
2451a674,P004,S102,2030-03-18,300,16829
8be4346c,P001,S101,2030-03-19,360,45469
b326e219,P001,S104,2030-03-20,187,25448
63599ab0,P003,S103,2030-03-21,325,30030
b22125b1,P005,S101,2030-03-22,275,25067
c249f47d,P003,S104,2030-03-23,176,35093
6c903416,P001,S102,2030-03-24,330,33265
02875d43,P002,S104,2030-03-25,97,26321
cb0d5b92,P004,S102,2030-03-26,397,33622
0fac84be,P003,S104,2030-03-27,330,1436
d593518a,P003,S103,2030-03-28,14,24409
07681e00,P004,S102,2030-03-29,456,1752
24b8e46b,P003,S103,2030-03-30,422,30957
59ff4fb6,P004,S102,2030-03-31,68,36943
d7587979,P003,S103,2030-04-01,87,39658
0f9fc9e5,P005,S103,2030-04-02,384,39385
057cb6a7,P005,S102,2030-04-03,276,48490
993264d8,P003,S104,2030-04-04,42,14492
57ce4de6,P002,S104,2030-04-05,65,11800
f7385890,P001,S101,2030-04-06,398,13777
323e8d1f,P004,S103,2030-04-07,278,34542
15957b01,P001,S101,2030-04-08,477,8820
600ced8a,P004,S101,2030-04-09,27,16405
02ad016a,P004,S103,2030-04-10,208,40265
70db91c2,P001,S103,2030-04-11,223,30934
a3d98298,P001,S102,2030-04-12,135,7590
dbad3b3a,P001,S103,2030-04-13,108,36837
d6f79a12,P004,S104,2030-04-14,103,32683
0a371a01,P002,S102,2030-04-15,411,44168
89ef5b2e,P003,S101,2030-04-16,154,26529
cf55e30b,P004,S103,2030-04-17,371,15363
5a91914d,P003,S104,2030-04-18,273,34060
7e256993,P004,S104,2030-04-19,163,21497
a4db909e,P002,S103,2030-04-20,132,29519
fb5e289b,P005,S102,2030-04-21,44,35577
e8dc9a14,P001,S103,2030-04-22,449,13317
45283f23,P004,S104,2030-04-23,247,40605
eabd1cda,P005,S102,2030-04-24,372,34798
ddfe6cb6,P005,S102,2030-04-25,498,46210
7c426efb,P001,S103,2030-04-26,491,33189
1d6127f5,P002,S103,2030-04-27,325,41187
a50c934e,P002,S102,2030-04-28,148,13836
fa9f90dc,P004,S102,2030-04-29,373,22572
2371e381,P004,S102,2030-04-30,147,8642
b9aaf4ea,P005,S101,2030-05-01,177,33067
808fde42,P002,S104,2030-05-02,456,11890
042ed29e,P005,S102,2030-05-03,147,42128
37066f7d,P005,S102,2030-05-04,13,28813
c4717c82,P005,S104,2030-05-05,302,43575
c97e81ed,P005,S104,2030-05-06,17,8855
d321425f,P003,S101,2030-05-07,406,19870
20bdc0eb,P003,S102,2030-05-08,141,12641
57e6702b,P003,S104,2030-05-09,386,22091
f221f2a8,P005,S102,2030-05-10,336,41840
32a74605,P004,S101,2030-05-11,145,24981
367fd49d,P001,S101,2030-05-12,349,13808
0f61b1fb,P004,S104,2030-05-13,375,29946
54c032da,P001,S103,2030-05-14,160,22805
5f05a509,P003,S103,2030-05-15,215,39225
a192d5e4,P001,S103,2030-05-16,42,46486
bd2a126b,P003,S101,2030-05-17,392,11861
b50abe8c,P004,S104,2030-05-18,28,18338
9a67c4ea,P005,S104,2030-05-19,24,5751
272de6a5,P002,S102,2030-05-20,56,45478
13d648e2,P003,S103,2030-05-21,272,16862
5e5bea54,P002,S102,2030-05-22,340,3129
e981118f,P003,S104,2030-05-23,45,32461
dcb0383e,P004,S104,2030-05-24,90,35161
fd3e8e8d,P003,S101,2030-05-25,362,23409
f56c7604,P003,S102,2030-05-26,371,15196
4d2da28e,P003,S102,2030-05-27,222,37471
c39c27a0,P005,S103,2030-05-28,269,44312
9edbb56b,P002,S103,2030-05-29,369,17760
30834fb0,P003,S104,2030-05-30,197,1247
edb52f40,P002,S103,2030-05-31,138,20012
d5f1afaa,P001,S104,2030-06-01,348,48462
ee481ffc,P003,S101,2030-06-02,153,2781
832a7e03,P003,S104,2030-06-03,38,11971
5d90640c,P005,S102,2030-06-04,281,22563
d88e0cc1,P003,S104,2030-06-05,328,17530
19c95b4d,P001,S101,2030-06-06,89,41373
68aecf27,P001,S102,2030-06-07,207,45395
ed54abd2,P005,S103,2030-06-08,223,12538
f26f1ab4,P001,S103,2030-06-09,178,1804
fb786c4f,P005,S104,2030-06-10,333,26500
22190390,P005,S104,2030-06-11,106,39750
fafbdb2d,P003,S104,2030-06-12,92,37850
e5daf0bc,P004,S104,2030-06-13,306,8755
0c47222b,P004,S103,2030-06-14,167,25564
c95c5c80,P002,S103,2030-06-15,185,2531
